t,c_mean,c_surface,c_bulk,gamma_max,gamma_surface,R_max,R_surface,j_mean
8.55000000e-01,1.00035711e+04,1.00036575e+04,1.00035623e+04,5.99857507e-01,5.99853777e-01,8.88257762e-02,8.88257762e-02,4.47094389e+00
8.60000000e-01,1.00035882e+04,1.00038437e+04,1.00035623e+04,5.99857507e-01,5.99846351e-01,2.68736951e-01,2.68736951e-01,5.58904111e+00
8.65000000e-01,1.00036142e+04,1.00036193e+04,1.00036137e+04,5.99855463e-01,5.99855212e-01,1.19068558e-04,1.19068558e-04,5.32575954e+00
8.70000000e-01,1.00036307e+04,1.00037558e+04,1.00036180e+04,5.99855278e-01,5.99849847e-01,1.29922993e-01,1.29922993e-01,4.58004316e+00
8.75000000e-01,1.00036548e+04,1.00040176e+04,1.00036181e+04,5.99855278e-01,5.99839401e-01,3.82914778e-01,3.82914778e-01,5.89798323e+00
8.80000000e-01,1.00036741e+04,1.00036790e+04,1.00036736e+04,5.99853056e-01,5.99852923e-01,2.12478582e-03,2.12478582e-03,4.77989879e+00
8.85000000e-01,1.00036951e+04,1.00039079e+04,1.00036736e+04,5.99853056e-01,5.99843773e-01,2.23340263e-01,2.23340263e-01,5.04321652e+00
8.90000000e-01,1.00037151e+04,1.00041248e+04,1.00036736e+04,5.99853056e-01,5.99835111e-01,4.32972356e-01,4.32972356e-01,5.78896690e+00
8.95000000e-01,1.00037381e+04,1.00038245e+04,1.00037293e+04,5.99850828e-01,5.99847098e-01,8.88267940e-02,8.88267940e-02,4.47104490e+00
9.00000000e-01,1.00037552e+04,1.00040106e+04,1.00037293e+04,5.99850828e-01,5.99839673e-01,2.68740031e-01,2.68740031e-01,5.58916738e+00
9.05000000e-01,1.00037812e+04,1.00037863e+04,1.00037807e+04,5.99848785e-01,5.99848533e-01,1.19069922e-04,1.19069922e-04,5.32587986e+00
9.10000000e-01,1.00037977e+04,1.00039228e+04,1.00037850e+04,5.99848599e-01,5.99843168e-01,1.29924481e-01,1.29924481e-01,4.58014663e+00
9.15000000e-01,1.00038217e+04,1.00041845e+04,1.00037850e+04,5.99848599e-01,5.99832722e-01,3.82919166e-01,3.82919166e-01,5.89811647e+00
9.20000000e-01,1.00038411e+04,1.00038460e+04,1.00038406e+04,5.99846378e-01,5.99846244e-01,2.12481017e-03,2.12481017e-03,4.78000677e+00
9.25000000e-01,1.00038621e+04,1.00040749e+04,1.00038406e+04,5.99846378e-01,5.99837094e-01,2.23342822e-01,2.23342822e-01,5.04333046e+00
9.30000000e-01,1.00038820e+04,1.00042917e+04,1.00038406e+04,5.99846378e-01,5.99828432e-01,4.32977317e-01,4.32977317e-01,5.78909769e+00
9.35000000e-01,1.00039050e+04,1.00039915e+04,1.00038963e+04,5.99844149e-01,5.99840420e-01,8.88278117e-02,8.88278117e-02,4.47114591e+00
9.40000000e-01,1.00039221e+04,1.00041776e+04,1.00038963e+04,5.99844149e-01,5.99832994e-01,2.68743110e-01,2.68743110e-01,5.58929365e+00
9.45000000e-01,1.00039481e+04,1.00039532e+04,1.00039476e+04,5.99842106e-01,5.99841854e-01,1.19071286e-04,1.19071286e-04,5.32600018e+00
9.50000000e-01,1.00039646e+04,1.00040898e+04,1.00039520e+04,5.99841921e-01,5.99836490e-01,1.29925970e-01,1.29925970e-01,4.58025011e+00
9.55000000e-01,1.00039887e+04,1.00043515e+04,1.00039520e+04,5.99841921e-01,5.99826044e-01,3.82923553e-01,3.82923553e-01,5.89824972e+00
9.60000000e-01,1.00040080e+04,1.00040130e+04,1.00040075e+04,5.99839699e-01,5.99839565e-01,2.12483451e-03,2.12483451e-03,4.78011476e+00
9.65000000e-01,1.00040291e+04,1.00042418e+04,1.00040075e+04,5.99839699e-01,5.99830416e-01,2.23345380e-01,2.23345380e-01,5.04344440e+00
9.70000000e-01,1.00040490e+04,1.00044587e+04,1.00040075e+04,5.99839699e-01,5.99821754e-01,4.32982277e-01,4.32982277e-01,5.78922847e+00
9.75000000e-01,1.00040720e+04,1.00041584e+04,1.00040632e+04,5.99837471e-01,5.99833741e-01,8.88288294e-02,8.88288294e-02,4.47124692e+00
9.80000000e-01,1.00040891e+04,1.00043446e+04,1.00040632e+04,5.99837471e-01,5.99826316e-01,2.68746188e-01,2.68746188e-01,5.58941992e+00
9.85000000e-01,1.00041151e+04,1.00041202e+04,1.00041146e+04,5.99835427e-01,5.99835176e-01,1.19072651e-04,1.19072651e-04,5.32612050e+00
9.90000000e-01,1.00041316e+04,1.00042567e+04,1.00041189e+04,5.99835242e-01,5.99829811e-01,1.29927458e-01,1.29927458e-01,4.58035358e+00
9.95000000e-01,1.00041557e+04,1.00045184e+04,1.00041190e+04,5.99835242e-01,5.99819365e-01,3.82927939e-01,3.82927939e-01,5.89838297e+00
1.00000000e+00,1.00041750e+04,1.00041799e+04,1.00041745e+04,5.99833021e-01,5.99832887e-01,2.12485886e-03,2.12485886e-03,4.78022275e+00
1.00500000e+00,1.00041960e+04,1.00044088e+04,1.00041745e+04,5.99833020e-01,5.99823737e-01,2.23347939e-01,2.23347939e-01,5.04355833e+00
1.01000000e+00,1.00042159e+04,1.00046256e+04,1.00041745e+04,5.99833020e-01,5.99815076e-01,4.32987237e-01,4.32987237e-01,5.78935925e+00
1.01500000e+00,1.00042389e+04,1.00043254e+04,1.00042302e+04,5.99830792e-01,5.99827063e-01,8.88298471e-02,8.88298471e-02,4.47134793e+00
1.02000000e+00,1.00042560e+04,1.00045115e+04,1.00042302e+04,5.99830792e-01,5.99819637e-01,2.68749267e-01,2.68749267e-01,5.58954619e+00
1.02500000e+00,1.00042821e+04,1.00042872e+04,1.00042816e+04,5.99828749e-01,5.99828497e-01,1.19074015e-04,1.19074015e-04,5.32624082e+00
1.03000000e+00,1.00042986e+04,1.00044237e+04,1.00042859e+04,5.99828564e-01,5.99823133e-01,1.29928947e-01,1.29928947e-01,4.58045705e+00
1.03500000e+00,1.00043226e+04,1.00046854e+04,1.00042859e+04,5.99828564e-01,5.99812687e-01,3.82932326e-01,3.82932326e-01,5.89851621e+00
1.04000000e+00,1.00043419e+04,1.00043469e+04,1.00043414e+04,5.99826342e-01,5.99826208e-01,2.12488320e-03,2.12488320e-03,4.78033073e+00
1.04500000e+00,1.00043630e+04,1.00045757e+04,1.00043414e+04,5.99826342e-01,5.99817059e-01,2.23350498e-01,2.23350498e-01,5.04367226e+00
1.05000000e+00,1.00043829e+04,1.00047926e+04,1.00043415e+04,5.99826342e-01,5.99808397e-01,4.32992197e-01,4.32992197e-01,5.78949003e+00
1.05500000e+00,1.00044059e+04,1.00044924e+04,1.00043972e+04,5.99824114e-01,5.99820384e-01,8.88308646e-02,8.88308646e-02,4.47144893e+00
1.06000000e+00,1.00044230e+04,1.00046785e+04,1.00043972e+04,5.99824114e-01,5.99812959e-01,2.68752346e-01,2.68752346e-01,5.58967245e+00
1.06500000e+00,1.00044490e+04,1.00044541e+04,1.00044485e+04,5.99822071e-01,5.99821819e-01,1.19075379e-04,1.19075379e-04,5.32636114e+00
1.07000000e+00,1.00044655e+04,1.00045906e+04,1.00044529e+04,5.99821885e-01,5.99816455e-01,1.29930435e-01,1.29930435e-01,4.58056052e+00
1.07500000e+00,1.00044896e+04,1.00048524e+04,1.00044529e+04,5.99821885e-01,5.99806009e-01,3.82936712e-01,3.82936712e-01,5.89864946e+00
1.08000000e+00,1.00045089e+04,1.00045138e+04,1.00045084e+04,5.99819664e-01,5.99819530e-01,2.12490754e-03,2.12490754e-03,4.78043872e+00
1.08500000e+00,1.00045299e+04,1.00047427e+04,1.00045084e+04,5.99819664e-01,5.99810381e-01,2.23353056e-01,2.23353056e-01,5.04378620e+00
1.09000000e+00,1.00045499e+04,1.00049596e+04,1.00045084e+04,5.99819664e-01,5.99801719e-01,4.32997157e-01,4.32997157e-01,5.78962081e+00
1.09500000e+00,1.00045729e+04,1.00046593e+04,1.00045641e+04,5.99817435e-01,5.99813706e-01,8.88318822e-02,8.88318822e-02,4.47154994e+00
1.10000000e+00,1.00045900e+04,1.00048454e+04,1.00045641e+04,5.99817435e-01,5.99806281e-01,2.68755424e-01,2.68755424e-01,5.58979872e+00
1.10500000e+00,1.00046160e+04,1.00046211e+04,1.00046155e+04,5.99815392e-01,5.99815141e-01,1.19076743e-04,1.19076743e-04,5.32648145e+00
1.11000000e+00,1.00046325e+04,1.00047576e+04,1.00046198e+04,5.99815207e-01,5.99809776e-01,1.29931923e-01,1.29931923e-01,4.58066399e+00
1.11500000e+00,1.00046565e+04,1.00050193e+04,1.00046198e+04,5.99815207e-01,5.99799331e-01,3.82941098e-01,3.82941098e-01,5.89878270e+00
1.12000000e+00,1.00046759e+04,1.00046808e+04,1.00046754e+04,5.99812986e-01,5.99812852e-01,2.12493188e-03,2.12493188e-03,4.78054670e+00
1.12500000e+00,1.00046969e+04,1.00049096e+04,1.00046754e+04,5.99812985e-01,5.99803703e-01,2.23355614e-01,2.23355614e-01,5.04390013e+00
1.13000000e+00,1.00047168e+04,1.00051265e+04,1.00046754e+04,5.99812985e-01,5.99795041e-01,4.33002116e-01,4.33002116e-01,5.78975159e+00
1.13500000e+00,1.00047398e+04,1.00048263e+04,1.00047311e+04,5.99810757e-01,5.99807028e-01,8.88328997e-02,8.88328997e-02,4.47165094e+00
1.14000000e+00,1.00047569e+04,1.00050124e+04,1.00047311e+04,5.99810757e-01,5.99799603e-01,2.68758502e-01,2.68758502e-01,5.58992498e+00
1.14500000e+00,1.00047829e+04,1.00047880e+04,1.00047824e+04,5.99808714e-01,5.99808463e-01,1.19078107e-04,1.19078107e-04,5.32660177e+00
1.15000000e+00,1.00047994e+04,1.00049245e+04,1.00047868e+04,5.99808529e-01,5.99803098e-01,1.29933412e-01,1.29933412e-01,4.58076746e+00
1.15500000e+00,1.00048235e+04,1.00051863e+04,1.00047868e+04,5.99808529e-01,5.99792653e-01,3.82945484e-01,3.82945484e-01,5.89891594e+00
1.16000000e+00,1.00048428e+04,1.00048478e+04,1.00048423e+04,5.99806307e-01,5.99806174e-01,2.12495622e-03,2.12495622e-03,4.78065468e+00
1.16500000e+00,1.00048638e+04,1.00050766e+04,1.00048423e+04,5.99806307e-01,5.99797025e-01,2.23358173e-01,2.23358173e-01,5.04401406e+00
1.17000000e+00,1.00048838e+04,1.00052934e+04,1.00048423e+04,5.99806307e-01,5.99788364e-01,4.33007075e-01,4.33007075e-01,5.78988236e+00
1.17500000e+00,1.00049068e+04,1.00049932e+04,1.00048980e+04,5.99804079e-01,5.99800350e-01,8.88339171e-02,8.88339171e-02,4.47175195e+00
1.18000000e+00,1.00049239e+04,1.00051793e+04,1.00048980e+04,5.99804079e-01,5.99792925e-01,2.68761580e-01,2.68761580e-01,5.59005124e+00
1.18500000e+00,1.00049499e+04,1.00049550e+04,1.00049494e+04,5.99802036e-01,5.99801784e-01,1.19079470e-04,1.19079470e-04,5.32672208e+00
1.19000000e+00,1.00049664e+04,1.00050915e+04,1.00049537e+04,5.99801851e-01,5.99796420e-01,1.29934900e-01,1.29934900e-01,4.58087092e+00
1.19500000e+00,1.00049904e+04,1.00053532e+04,1.00049537e+04,5.99801851e-01,5.99785975e-01,3.82949870e-01,3.82949870e-01,5.89904918e+00
1.20000000e+00,1.00050098e+04,1.00050147e+04,1.00050093e+04,5.99799629e-01,5.99799496e-01,2.12498056e-03,2.12498056e-03,4.78076266e+00
1.20500000e+00,1.00050308e+04,1.00052435e+04,1.00050093e+04,5.99799629e-01,5.99790347e-01,2.23360731e-01,2.23360731e-01,5.04412799e+00
1.21000000e+00,1.00050507e+04,1.00054604e+04,1.00050093e+04,5.99799629e-01,5.99781686e-01,4.33012034e-01,4.33012034e-01,5.79001314e+00
1.21500000e+00,1.00050737e+04,1.00051602e+04,1.00050650e+04,5.99797401e-01,5.99793672e-01,8.88349345e-02,8.88349345e-02,4.47185295e+00
1.22000000e+00,1.00050908e+04,1.00053463e+04,1.00050650e+04,5.99797401e-01,5.99786247e-01,2.68764658e-01,2.68764658e-01,5.59017750e+00
1.22500000e+00,1.00051168e+04,1.00051219e+04,1.00051163e+04,5.99795358e-01,5.99795106e-01,1.19080834e-04,1.19080834e-04,5.32684239e+00
1.23000000e+00,1.00051333e+04,1.00052584e+04,1.00051207e+04,5.99795173e-01,5.99789742e-01,1.29936388e-01,1.29936388e-01,4.58097439e+00
1.23500000e+00,1.00051574e+04,1.00055201e+04,1.00051207e+04,5.99795173e-01,5.99779297e-01,3.82954255e-01,3.82954255e-01,5.89918242e+00
1.24000000e+00,1.00051767e+04,1.00051817e+04,1.00051762e+04,5.99792951e-01,5.99792818e-01,2.12500489e-03,2.12500489e-03,4.78087064e+00
1.24500000e+00,1.00051977e+04,1.00054105e+04,1.00051762e+04,5.99792951e-01,5.99783669e-01,2.23363288e-01,2.23363288e-01,5.04424191e+00
1.25000000e+00,1.00052177e+04,1.00056273e+04,1.00051762e+04,5.99792951e-01,5.99775008e-01,4.33016993e-01,4.33016993e-01,5.79014391e+00
1.25500000e+00,1.00052407e+04,1.00053271e+04,1.00052319e+04,5.99790723e-01,5.99786994e-01,8.88359518e-02,8.88359518e-02,4.47195395e+00
1.26000000e+00,1.00052578e+04,1.00055132e+04,1.00052319e+04,5.99790723e-01,5.99779569e-01,2.68767736e-01,2.68767736e-01,5.59030376e+00
1.26500000e+00,1.00052838e+04,1.00052889e+04,1.00052833e+04,5.99788680e-01,5.99788429e-01,1.19082198e-04,1.19082198e-04,5.32696270e+00
1.27000000e+00,1.00053003e+04,1.00054254e+04,1.00052876e+04,5.99788495e-01,5.99783065e-01,1.29937876e-01,1.29937876e-01,4.58107785e+00
1.27500000e+00,1.00053243e+04,1.00056871e+04,1.00052876e+04,5.99788495e-01,5.99772620e-01,3.82958641e-01,3.82958641e-01,5.89931565e+00
1.28000000e+00,1.00053437e+04,1.00053486e+04,1.00053432e+04,5.99786273e-01,5.99786140e-01,2.12502923e-03,2.12502923e-03,4.78097862e+00
1.28500000e+00,1.00053647e+04,1.00055774e+04,1.00053432e+04,5.99786273e-01,5.99776991e-01,2.23365846e-01,2.23365846e-01,5.04435584e+00
1.29000000e+00,1.00053846e+04,1.00057943e+04,1.00053432e+04,5.99786273e-01,5.99768330e-01,4.33021951e-01,4.33021951e-01,5.79027469e+00
1.29500000e+00,1.00054076e+04,1.00054941e+04,1.00053989e+04,5.99784045e-01,5.99780316e-01,8.88369691e-02,8.88369691e-02,4.47205495e+00
1.30000000e+00,1.00054247e+04,1.00056802e+04,1.00053989e+04,5.99784045e-01,5.99772892e-01,2.68770814e-01,2.68770814e-01,5.59043002e+00
1.30500000e+00,1.00054507e+04,1.00054558e+04,1.00054502e+04,5.99782002e-01,5.99781751e-01,1.19083562e-04,1.19083562e-04,5.32708301e+00
1.31000000e+00,1.00054672e+04,1.00055923e+04,1.00054546e+04,5.99781817e-01,5.99776387e-01,1.29939364e-01,1.29939364e-01,4.58118132e+00
1.31500000e+00,1.00054913e+04,1.00058540e+04,1.00054546e+04,5.99781817e-01,5.99765942e-01,3.82963026e-01,3.82963026e-01,5.89944889e+00
1.32000000e+00,1.00055106e+04,1.00055155e+04,1.00055101e+04,5.99779596e-01,5.99779462e-01,2.12505356e-03,2.12505356e-03,4.78108660e+00
1.32500000e+00,1.00055316e+04,1.00057444e+04,1.00055101e+04,5.99779596e-01,5.99770313e-01,2.23368404e-01,2.23368404e-01,5.04446977e+00
1.33000000e+00,1.00055516e+04,1.00059612e+04,1.00055101e+04,5.99779596e-01,5.99761653e-01,4.33026909e-01,4.33026909e-01,5.79040546e+00
1.33500000e+00,1.00055746e+04,1.00056610e+04,1.00055658e+04,5.99777368e-01,5.99773638e-01,8.88379864e-02,8.88379864e-02,4.47215595e+00
1.34000000e+00,1.00055917e+04,1.00058471e+04,1.00055658e+04,5.99777367e-01,5.99766214e-01,2.68773891e-01,2.68773891e-01,5.59055628e+00
1.34500000e+00,1.00056177e+04,1.00056228e+04,1.00056172e+04,5.99775325e-01,5.99775073e-01,1.19084925e-04,1.19084925e-04,5.32720332e+00
1.35000000e+00,1.00056342e+04,1.00057593e+04,1.00056215e+04,5.99775139e-01,5.99769709e-01,1.29940852e-01,1.29940852e-01,4.58128478e+00
1.35500000e+00,1.00056582e+04,1.00060210e+04,1.00056215e+04,5.99775139e-01,5.99759265e-01,3.82967411e-01,3.82967411e-01,5.89958212e+00
1.36000000e+00,1.00056775e+04,1.00056825e+04,1.00056770e+04,5.99772918e-01,5.99772784e-01,2.12507789e-03,2.12507789e-03,4.78119458e+00
1.36500000e+00,1.00056986e+04,1.00059113e+04,1.00056770e+04,5.99772918e-01,5.99763636e-01,2.23370961e-01,2.23370961e-01,5.04458369e+00
1.37000000e+00,1.00057185e+04,1.00061281e+04,1.00056771e+04,5.99772918e-01,5.99754976e-01,4.33031867e-01,4.33031867e-01,5.79053623e+00
1.37500000e+00,1.00057415e+04,1.00058279e+04,1.00057328e+04,5.99770690e-01,5.99766961e-01,8.88390035e-02,8.88390035e-02,4.47225695e+00
1.38000000e+00,1.00057586e+04,1.00060140e+04,1.00057328e+04,5.99770690e-01,5.99759536e-01,2.68776969e-01,2.68776969e-01,5.59068253e+00
1.38500000e+00,1.00057846e+04,1.00057897e+04,1.00057841e+04,5.99768647e-01,5.99768395e-01,1.19086289e-04,1.19086289e-04,5.32732363e+00
1.39000000e+00,1.00058011e+04,1.00059262e+04,1.00057885e+04,5.99768462e-01,5.99763032e-01,1.29942339e-01,1.29942339e-01,4.58138824e+00
1.39500000e+00,1.00058252e+04,1.00061879e+04,1.00057885e+04,5.99768462e-01,5.99752587e-01,3.82971795e-01,3.82971795e-01,5.89971536e+00
1.40000000e+00,1.00058445e+04,1.00058494e+04,1.00058440e+04,5.99766240e-01,5.99766107e-01,2.12510222e-03,2.12510222e-03,4.78130255e+00
1.40500000e+00,1.00058655e+04,1.00060782e+04,1.00058440e+04,5.99766240e-01,5.99756958e-01,2.23373519e-01,2.23373519e-01,5.04469761e+00
1.41000000e+00,1.00058854e+04,1.00062951e+04,1.00058440e+04,5.99766240e-01,5.99748298e-01,4.33036825e-01,4.33036825e-01,5.79066700e+00
1.41500000e+00,1.00059084e+04,1.00059949e+04,1.00058997e+04,5.99764012e-01,5.99760283e-01,8.88400207e-02,8.88400207e-02,4.47235795e+00
1.42000000e+00,1.00059255e+04,1.00061810e+04,1.00058997e+04,5.99764012e-01,5.99752859e-01,2.68780046e-01,2.68780046e-01,5.59080879e+00
1.42500000e+00,1.00059516e+04,1.00059566e+04,1.00059510e+04,5.99761969e-01,5.99761718e-01,1.19087652e-04,1.19087652e-04,5.32744394e+00
1.43000000e+00,1.00059681e+04,1.00060931e+04,1.00059554e+04,5.99761784e-01,5.99756354e-01,1.29943827e-01,1.29943827e-01,4.58149170e+00
1.43500000e+00,1.00059921e+04,1.00063548e+04,1.00059554e+04,5.99761784e-01,5.99745910e-01,3.82976180e-01,3.82976180e-01,5.89984859e+00
1.44000000e+00,1.00060114e+04,1.00060164e+04,1.00060109e+04,5.99759563e-01,5.99759429e-01,2.12512655e-03,2.12512655e-03,4.78141053e+00
1.44500000e+00,1.00060325e+04,1.00062452e+04,1.00060109e+04,5.99759563e-01,5.99750281e-01,2.23376076e-01,2.23376076e-01,5.04481154e+00
1.45000000e+00,1.00060524e+04,1.00064620e+04,1.00060109e+04,5.99759563e-01,5.99741621e-01,4.33041782e-01,4.33041782e-01,5.79079777e+00
1.45500000e+00,1.00060754e+04,1.00061618e+04,1.00060666e+04,5.99757335e-01,5.99753606e-01,8.88410378e-02,8.88410378e-02,4.47245894e+00
1.46000000e+00,1.00060925e+04,1.00063479e+04,1.00060666e+04,5.99757335e-01,5.99746182e-01,2.68783123e-01,2.68783123e-01,5.59093504e+00
1.46500000e+00,1.00061185e+04,1.00061236e+04,1.00061180e+04,5.99755292e-01,5.99755041e-01,1.19089015e-04,1.19089015e-04,5.32756424e+00
1.47000000e+00,1.00061350e+04,1.00062601e+04,1.00061223e+04,5.99755107e-01,5.99749677e-01,1.29945315e-01,1.29945315e-01,4.58159516e+00
1.47500000e+00,1.00061590e+04,1.00065218e+04,1.00061223e+04,5.99755107e-01,5.99739233e-01,3.82980564e-01,3.82980564e-01,5.89998182e+00
1.48000000e+00,1.00061784e+04,1.00061833e+04,1.00061779e+04,5.99752886e-01,5.99752752e-01,2.12515088e-03,2.12515088e-03,4.78151850e+00
1.48500000e+00,1.00061994e+04,1.00064121e+04,1.00061779e+04,5.99752886e-01,5.99743604e-01,2.23378633e-01,2.23378633e-01,5.04492546e+00
1.49000000e+00,1.00062193e+04,1.00066289e+04,1.00061779e+04,5.99752886e-01,5.99734944e-01,4.33046740e-01,4.33046740e-01,5.79092853e+00
1.49500000e+00,1.00062423e+04,1.00063287e+04,1.00062336e+04,5.99750658e-01,5.99746929e-01,8.88420548e-02,8.88420548e-02,4.47255994e+00
1.50000000e+00,1.00062594e+04,1.00065148e+04,1.00062336e+04,5.99750657e-01,5.99739505e-01,2.68786200e-01,2.68786200e-01,5.59106129e+00
1.50500000e+00,1.00062854e+04,1.00062905e+04,1.00062849e+04,5.99748615e-01,5.99748363e-01,1.19090379e-04,1.19090379e-04,5.32768455e+00
1.51000000e+00,1.00063019e+04,1.00064270e+04,1.00062893e+04,5.99748429e-01,5.99743000e-01,1.29946802e-01,1.29946802e-01,4.58169862e+00
1.51500000e+00,1.00063260e+04,1.00066887e+04,1.00062893e+04,5.99748429e-01,5.99732556e-01,3.82984948e-01,3.82984948e-01,5.90011505e+00
1.52000000e+00,1.00063453e+04,1.00063502e+04,1.00063448e+04,5.99746208e-01,5.99746075e-01,2.12517521e-03,2.12517521e-03,4.78162647e+00
1.52500000e+00,1.00063663e+04,1.00065790e+04,1.00063448e+04,5.99746208e-01,5.99736927e-01,2.23381190e-01,2.23381190e-01,5.04503938e+00
1.53000000e+00,1.00063862e+04,1.00067959e+04,1.00063448e+04,5.99746208e-01,5.99728267e-01,4.33051696e-01,4.33051696e-01,5.79105930e+00
1.53500000e+00,1.00064092e+04,1.00064957e+04,1.00064005e+04,5.99743980e-01,5.99740251e-01,8.88430718e-02,8.88430718e-02,4.47266094e+00
1.54000000e+00,1.00064263e+04,1.00066818e+04,1.00064005e+04,5.99743980e-01,5.99732828e-01,2.68789276e-01,2.68789276e-01,5.59118755e+00
1.54500000e+00,1.00064524e+04,1.00064574e+04,1.00064518e+04,5.99741937e-01,5.99741686e-01,1.19091742e-04,1.19091742e-04,5.32780485e+00
1.55000000e+00,1.00064689e+04,1.00065939e+04,1.00064562e+04,5.99741752e-01,5.99736323e-01,1.29948290e-01,1.29948290e-01,4.58180208e+00
1.55500000e+00,1.00064929e+04,1.00068556e+04,1.00064562e+04,5.99741752e-01,5.99725879e-01,3.82989332e-01,3.82989332e-01,5.90024828e+00
1.56000000e+00,1.00065122e+04,1.00065172e+04,1.00065117e+04,5.99739531e-01,5.99739397e-01,2.12519954e-03,2.12519954e-03,4.78173444e+00
1.56500000e+00,1.00065332e+04,1.00067460e+04,1.00065117e+04,5.99739531e-01,5.99730250e-01,2.23383747e-01,2.23383747e-01,5.04515330e+00
1.57000000e+00,1.00065532e+04,1.00069628e+04,1.00065117e+04,5.99739531e-01,5.99721590e-01,4.33056653e-01,4.33056653e-01,5.79119006e+00
1.57500000e+00,1.00065762e+04,1.00066626e+04,1.00065674e+04,5.99737303e-01,5.99733574e-01,8.88440887e-02,8.88440887e-02,4.47276193e+00
1.58000000e+00,1.00065933e+04,1.00068487e+04,1.00065674e+04,5.99737303e-01,5.99726151e-01,2.68792353e-01,2.68792353e-01,5.59131380e+00
1.58500000e+00,1.00066193e+04,1.00066244e+04,1.00066188e+04,5.99735260e-01,5.99735009e-01,1.19093105e-04,1.19093105e-04,5.32792515e+00
1.59000000e+00,1.00066358e+04,1.00067609e+04,1.00066231e+04,5.99735075e-01,5.99729645e-01,1.29949777e-01,1.29949777e-01,4.58190554e+00
1.59500000e+00,1.00066598e+04,1.00070225e+04,1.00066231e+04,5.99735075e-01,5.99719202e-01,3.82993715e-01,3.82993715e-01,5.90038150e+00
1.60000000e+00,1.00066791e+04,1.00066841e+04,1.00066786e+04,5.99732854e-01,5.99732720e-01,2.12522386e-03,2.12522386e-03,4.78184241e+00
1.60500000e+00,1.00067002e+04,1.00069129e+04,1.00066787e+04,5.99732854e-01,5.99723573e-01,2.23386304e-01,2.23386304e-01,5.04526722e+00
1.61000000e+00,1.00067201e+04,1.00071297e+04,1.00066787e+04,5.99732854e-01,5.99714913e-01,4.33061610e-01,4.33061610e-01,5.79132082e+00
1.61500000e+00,1.00067431e+04,1.00068295e+04,1.00067343e+04,5.99730626e-01,5.99726897e-01,8.88451056e-02,8.88451056e-02,4.47286292e+00
1.62000000e+00,1.00067602e+04,1.00070156e+04,1.00067344e+04,5.99730626e-01,5.99719474e-01,2.68795429e-01,2.68795429e-01,5.59144004e+00
1.62500000e+00,1.00067862e+04,1.00067913e+04,1.00067857e+04,5.99728583e-01,5.99728332e-01,1.19094468e-04,1.19094468e-04,5.32804545e+00
1.63000000e+00,1.00068027e+04,1.00069278e+04,1.00067900e+04,5.99728398e-01,5.99722969e-01,1.29951265e-01,1.29951265e-01,4.58200899e+00
1.63500000e+00,1.00068268e+04,1.00071895e+04,1.00067901e+04,5.99728398e-01,5.99712525e-01,3.82998099e-01,3.82998099e-01,5.90051473e+00
1.64000000e+00,1.00068461e+04,1.00068510e+04,1.00068456e+04,5.99726177e-01,5.99726043e-01,2.12524819e-03,2.12524819e-03,4.78195038e+00
1.64500000e+00,1.00068671e+04,1.00070798e+04,1.00068456e+04,5.99726177e-01,5.99716896e-01,2.23388861e-01,2.23388861e-01,5.04538113e+00
1.65000000e+00,1.00068870e+04,1.00072966e+04,1.00068456e+04,5.99726177e-01,5.99708236e-01,4.33066566e-01,4.33066566e-01,5.79145159e+00
